10.63,-1.76E-02
10.64,5.98E-03
10.65,2.46E-02
10.66,3.11E-02
10.67,1.95E-02
10.68,-8.12E-03
10.69,-4.23E-02
10.7,-7.54E-02
10.71,-1.04E-01
10.72,-1.27E-01
10.73,-1.50E-01
10.74,-1.73E-01
10.75,-1.95E-01
10.76,-2.17E-01
10.77,-2.35E-01
10.78,-2.45E-01
10.79,-2.43E-01
10.8,-2.23E-01
10.81,-1.88E-01
10.82,-1.45E-01
10.83,-1.04E-01
10.84,-6.74E-02
10.85,-3.63E-02
10.86,-1.11E-02
10.87,8.78E-03
10.88,2.37E-02
10.89,3.00E-02
10.9,2.47E-02
10.91,1.07E-02
10.92,-2.13E-03
10.93,-3.77E-03
10.94,1.02E-02
10.95,3.53E-02
10.96,6.04E-02
10.97,7.68E-02
10.98,8.50E-02
10.99,9.27E-02
11,1.06E-01
11.01,1.25E-01
11.02,1.47E-01
11.03,1.63E-01
11.04,1.71E-01
11.05,1.73E-01
11.06,1.73E-01
11.07,1.73E-01
11.08,1.68E-01
11.09,1.61E-01
11.1,1.49E-01
11.11,1.35E-01
11.12,1.21E-01
11.13,1.12E-01
11.14,1.08E-01
11.15,1.09E-01
11.16,1.09E-01
11.17,1.07E-01
11.18,1.04E-01
11.19,9.68E-02
11.2,7.88E-02
11.21,4.80E-02
11.22,1.09E-02
11.23,-2.52E-02
11.24,-5.55E-02
11.25,-8.00E-02
11.26,-1.04E-01
11.27,-1.31E-01
11.28,-1.57E-01
11.29,-1.83E-01
11.3,-2.09E-01
11.31,-2.32E-01
11.32,-2.35E-01
11.33,-2.03E-01
11.34,-1.44E-01
11.35,-8.83E-02
11.36,-6.06E-02
11.37,-6.29E-02
11.38,-7.72E-02
11.39,-8.22E-02
11.4,-7.01E-02
11.41,-4.73E-02
11.42,-2.26E-02
11.43,-1.43E-03
11.44,1.36E-02
11.45,2.23E-02
11.46,2.46E-02
11.47,2.41E-02
11.48,2.96E-02
11.49,4.54E-02
11.5,6.21E-02
11.51,7.01E-02
11.52,6.89E-02
11.53,6.09E-02
11.54,4.95E-02
11.55,3.75E-02
11.56,2.41E-02
11.57,8.69E-03
11.58,-3.92E-03
11.59,-7.81E-03
11.6,-4.43E-03
11.61,-3.61E-04
11.62,-5.71E-04
11.63,-1.79E-03
11.64,3.42E-03
11.65,1.97E-02
11.66,4.71E-02
11.67,8.15E-02
11.68,1.15E-01
11.69,1.41E-01
11.7,1.55E-01
11.71,1.55E-01
11.72,1.46E-01
11.73,1.37E-01
11.74,1.36E-01
11.75,1.41E-01
11.76,1.45E-01
11.77,1.41E-01
11.78,1.30E-01
11.79,1.21E-01
11.8,1.22E-01
11.81,1.32E-01
11.82,1.44E-01
11.83,1.51E-01
11.84,1.50E-01
11.85,1.44E-01
11.86,1.38E-01
11.87,1.32E-01
11.88,1.20E-01
11.89,1.01E-01
11.9,7.57E-02
11.91,5.28E-02
11.92,3.80E-02
11.93,3.05E-02
11.94,2.58E-02
11.95,1.68E-02
11.96,-5.19E-04
11.97,-2.28E-02
11.98,-4.50E-02
11.99,-6.20E-02
12,-7.22E-02
12.01,-7.95E-02
12.02,-8.75E-02
12.03,-9.34E-02
12.04,-9.28E-02
12.05,-8.61E-02
12.06,-7.54E-02
12.07,-6.42E-02
12.08,-5.79E-02
12.09,-5.71E-02
12.1,-5.66E-02
12.11,-5.05E-02
12.12,-3.64E-02
12.13,-1.73E-02
12.14,-4.21E-04
12.15,9.07E-03
12.16,8.68E-03
12.17,-4.11E-04
12.18,-1.15E-02
12.19,-1.96E-02
