Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
32.21,0.009991548626346712,0.005806257250972659,0.00751209909270448,0.005357982893481108,-0.004920785442001007,-0.0013580067267193073
32.22,0.010042508884071884,0.005830712256468431,0.0075007023639939545,0.005351386954243758,-0.0049701047142988695,-0.0013653724380350823
32.23,0.010093309788209772,0.005855546482509116,0.00748939515956403,0.005345192242792425,-0.005017447175684198,-0.0013711896148466758
32.24,0.010143933247661373,0.005880746497626856,0.007478171306431334,0.005339392940879892,-0.005062818806365781,-0.0013754681964087828
32.25,0.01019436488000061,0.005906302512216612,0.0074670284329898615,0.005333986988458558,-0.005106222078741756,-0.001378214555363756
32.26,0.010244611677830237,0.005932226044161984,0.007455985634587659,0.005328993749277303,-0.005147638290670715,-0.0013794138305153977
32.27,0.010294601515934781,0.005958449425266047,0.007444982972405647,0.0053243535097870255,-0.00518712806538509,-0.0013791304262535402
32.28,0.010344218669149422,0.005984861318406282,0.007433916972307758,0.005319962978023986,-0.00522479585138026,-0.0013774725119629276
32.29,0.010393469980233595,0.006011472884702446,0.0074228067903298845,0.00531584144913842,-0.00526062375561282,-0.001374425854749904
32.3,0.010442445675333714,0.006038378598281977,0.007411755044804618,0.00531209163756539,-0.005294510710008139,-0.001369892985487092
32.31,0.01049117302429304,0.006065609905900988,0.007400801481786942,0.005308753342502977,-0.005326418804610667,-0.0013638395315095802
32.32,0.010539560023594392,0.006093078909206735,0.007389866640450509,0.005305747113367449,-0.005356429620710448,-0.0013563505492961427
32.33,0.010587463086559841,0.0061206460542658,0.007378819518458659,0.005302941915229519,-0.005384676563945976,-0.0013475628571356726
32.34,0.010634745393126236,0.006148178480676944,0.007367535903978891,0.005300213460900352,-0.005411286530716887,-0.0013376067011123599
32.35,0.010681291066350155,0.006175564197422337,0.0073559125410078445,0.005297458376334346,-0.0054363657412399,-0.0013265915877431456
32.36,0.010727016344866364,0.006202723254681352,0.007343878294673597,0.005294605366015492,-0.0054599885725815575,-0.0013145951166009774
32.37,0.010771834588808794,0.006229572749116101,0.007331359149849072,0.005291580211661061,-0.0054822325583345445,-0.0013016979795907344
32.38,0.010815574847303345,0.0062559453907380545,0.007318196759745245,0.005288224320911203,-0.00550325983827106,-0.0012880654102113529
32.39,0.010858022268437817,0.006281629912261232,0.007304188827821051,0.005284335109341433,-0.005523276774640085,-0.0012739067994710258
32.4,0.010898995551586004,0.006306448520819039,0.007289166539679125,0.005279743432467022,-0.005542456518442035,-0.0012593982617890166
32.41,0.010938367522037876,0.006330277471996867,0.007273015128280829,0.005274334151072715,-0.005560918442347605,-0.001244662067550954
32.42,0.010976110911293092,0.006353092849537724,0.007255719655812829,0.00526809191320001,-0.005578682356927669,-0.0012297208589844833
32.43,0.011012301458389082,0.006374973666092262,0.007237368128869755,0.005261104269456487,-0.005595665393527711,-0.0012144945326888227
32.44,0.011047047226458854,0.006396031179208517,0.007218080830284191,0.005253491004978397,-0.005611752670453647,-0.001198870905485097
32.45,0.011080420312615174,0.006416340600658053,0.007197942034270503,0.0052453358547129665,-0.005626865575802502,-0.0011827739969209946
32.46,0.011112491012552085,0.006435975260489607,0.007177034171550194,0.005236720668688054,-0.005640927600271499,-0.0011661298617633073
32.47,0.01114334253108415,0.006455021317030696,0.007155452544458839,0.005227740127269197,-0.005653849619945722,-0.0011488518724785607
32.48,0.011173065274390912,0.006473572048604823,0.007133299625367283,0.005218496039736622,-0.005665535595731216,-0.0011308464183686206
32.49,0.011201792721637117,0.006491763724634892,0.007110720938416176,0.005209133226181346,-0.005675846689433688,-0.0011119770213615084
32.5,0.011229654911766605,0.006509729091930832,0.007087858557896123,0.005199793016052479,-0.005684647763149693,-0.0010921108351243055
32.51,0.011256740821513319,0.006527559752205009,0.007064813489940009,0.005190575630022333,-0.005691844995303819,-0.001071156260831711
32.52,0.011283058703985724,0.006545266500171787,0.007041606004195794,0.005181500511837553,-0.0056974255466654055,-0.001049102612923811
32.53,0.01130850777345157,0.006562751007858279,0.0070181472988160975,0.005172477993492521,-0.00570148589301167,-0.0010260484515199559
32.54,0.011332999721974702,0.006579927340778037,0.0069943609987672935,0.005163430793727708,-0.005704110324437423,-0.001002080081488983
32.55,0.01135656121471243,0.00659682445277638,0.006970285654124145,0.005154396516518959,-0.0057052684446449575,-0.0009771690515093378
32.56,0.011379247710017195,0.006613500005691097,0.006945988571680698,0.005145441482888407,-0.005704901336880936,-0.0009512583197860018
32.57,0.011401038628230538,0.00662993553771665,0.006921460979877684,0.005136555896037143,-0.005703026396520539,-0.0009243670864244636
32.58,0.011421780757669267,0.006645979868971874,0.006896561410383663,0.0051275972231368625,-0.005699793946965712,-0.0008966474091286271
32.59,0.011441269500901694,0.006661430347369101,0.006871096913001126,0.005118371410451659,-0.005695406022191092,-0.0008683029855562357
32.6,0.011459391292459679,0.0066761752659305704,0.006844965459065885,0.005108775286958225,-0.005689973960771147,-0.0008394467471653778
32.61,0.01147614607876779,0.00669021634233348,0.0068181784281709295,0.0050988190512955825,-0.005683495916555429,-0.0008100783697189801
32.62,0.011491554233443441,0.006703575633837624,0.0067907675317126,0.00508853319554211,-0.005675949932492169,-0.000780177346947528
32.63,0.0115056814748028,0.006716320454430486,0.006762809735758823,0.005077993428319591,-0.005667269015100429,-0.0007496780648702493
32.64,0.0115186719109467,0.006728596419564143,0.006734460320738385,0.00506735373472322,-0.005657308072091043,-0.0007184367392750096
32.65,0.011530669667300125,0.006740549073357556,0.006705874524449507,0.0050567680195756975,-0.005645922266636584,-0.0006863097698571534
32.66,0.011541788961902558,0.006752293963561657,0.006677177623554186,0.005046360189171865,-0.005632996933123911,-0.000653183655850872
32.67,0.011552129633894745,0.006763932169732861,0.0066484804650590815,0.005036239683014595,-0.005618432042889556,-0.0006189594616533457
32.68,0.011561830133067925,0.006775603292481093,0.006619932464449272,0.005026554472208219,-0.005602089203271504,-0.0005834998157752332
32.69,0.011571104498133762,0.006787522431450653,0.0065917586038061115,0.005017528057840604,-0.005583754656644293,-0.0005465919097844288
32.7,0.01158009984083347,0.006799837669152488,0.0065641169299074905,0.005009316969352187,-0.005563281779437654,-0.0005080899972433304
32.71,0.011588780025723017,0.006812513750484768,0.00653698221897978,0.005001894429561133,-0.0055407074144723095,-0.0004680317259732053
32.72,0.011596985868046507,0.006825392280354005,0.006510206141440471,0.004995110519683578,-0.005516191703279814,-0.0004265779703125695
32.73,0.011604523327948993,0.006838279917648006,0.006483605426635547,0.004988780344352964,-0.005489929918406706,-0.0003839246633698312
32.74,0.011611218528271646,0.006851003392803614,0.0064570168609063925,0.00498273902997314,-0.005462097462369888,-0.00034024779593711473
32.75,0.011616913266837179,0.0068634050198772036,0.006430292785653418,0.004976837223072414,-0.0054328543665968084,-0.0002957079153988476
32.76,0.011621372704181312,0.006875250384073814,0.006403208762065072,0.004970848755327111,-0.005402437623684057,-0.00025054245796869294
32.77,0.011624276732469668,0.00688621971047432,0.0063754549025166266,0.004964461975258977,-0.00537116985297461,-0.00020507441425507986
32.78,0.01162532317465827,0.006896011063018904,0.006346739035309603,0.004957382913277245,-0.005339356132787328,-0.00015960916148890914
32.79,0.011624308798867463,0.006904421358716629,0.006316867702752863,0.00494941628006628,-0.005307202999298959,-0.00011435346241368131
32.8,0.011621117985976901,0.006911335035088881,0.00628573482591748,0.004940454131650879,-0.005274829778745562,-6.94267975049603e-05
32.81,0.011615645565535241,0.006916646885940373,0.006253244536065019,0.0049303987011388006,-0.0052423457529436135,-2.493853051941635e-05
32.82,0.011607796323484413,0.0069202615689575595,0.006219310672750514,0.004919161897141717,-0.005209850658131064,1.9011592626307506e-05
32.83,0.011597603663179324,0.006922212266615407,0.006183975448600225,0.004906783968874614,-0.005177316017128593,6.245211164666311e-05
32.84,0.011585216414405521,0.006922647495095082,0.006147396280761088,0.004893420337930472,-0.005144598304821318,0.00010552668634795729
32.85,0.01157080647679444,0.006921738747612214,0.006109753455685544,0.004879249263393867,-0.00511153128029456,0.00014840176442522924
32.86,0.011554552803487942,0.006919664478007478,0.006071234127251027,0.004864455840292715,-0.005077941985623927,0.00019125058259500356
32.87,0.011536627003630073,0.006916595703177507,0.006032017931547309,0.0048492176147212195,-0.005043665127986635,0.00023423878439701143
32.88,0.011517219610471918,0.006912722271131965,0.005992303268330901,0.004833730865633228,-0.005008516795094331,0.0002775507046646396
32.89,0.011496518964731622,0.006908231744318926,0.0059522861991454686,0.0048181895033048575,-0.004972315553947689,0.00032136827066386663
32.9,0.011474679969741153,0.006903278154750191,0.005912129212107721,0.00480275383446577,-0.00493491368291305,0.0003658397699004463
32.91,0.011451848632563072,0.006898006545109765,0.005871985770025551,0.004787575110765798,-0.004896172620454669,0.00041110440126176576
32.92,0.011428137773174937,0.006892528677943248,0.005831976025181814,0.00477277124391027,-0.00485598724718957,0.0004572679928264707
32.93,0.011403667850673706,0.006886963861880436,0.005792227650783662,0.004758467637463858,-0.00481424505126521,0.0005044438363416208
32.94,0.011378582783982849,0.006881454772373872,0.005752891672410064,0.004744813018655509,-0.004770810293726916,0.0005527685217004684
32.95,0.011352936281370029,0.006876053781261322,0.005714028799457368,0.004731865770184235,-0.004725637673875384,0.0006022882714206252
32.96,0.011326651190679249,0.006870682307055971,0.005675568756585897,0.004719553262028725,-0.004678812994614463,0.000652918275122373
32.97,0.011299545360984882,0.006865156676671871,0.005637336115172236,0.004707697683265328,-0.004630527327789555,0.0007044685240068873
32.98,0.011271311963134667,0.0068591684460516415,0.005599030574771879,0.004695996323899,-0.004581096729516847,0.0007566240953341414
32.99,0.011241573816544987,0.006852338727059853,0.005560281244597109,0.0046840758567120245,-0.004530907955503683,0.0008089994369002522
33.0,0.011209944994484801,0.006844279792878406,0.0055207082083475155,0.00467155390246786,-0.004480356893026977,0.0008611999348473751
33.01,0.01117601662677908,0.006834580880834789,0.00547990828906282,0.0046580247951397025,-0.004429862792903296,0.0009128076814725903
33.02,0.011139418648982309,0.006822869941713755,0.0054375167640009015,0.004643121297166561,-0.004379806551450873,0.0009634431930355556
33.03,0.011099872704524337,0.0068088665420547615,0.005393260246209097,0.004626567481404869,-0.004330477825777119,0.0010128182942313682
33.04,0.011057242479669894,0.006792432199276435,0.005347007016121218,0.004608229063108005,-0.004282024699058586,0.0010607864526617555
